Date,0
2019-02-28,2.212
2019-03-31,1.838
2019-04-30,1.779
2019-05-31,1.273
2019-06-30,1.441
2019-07-31,1.239
2019-08-31,1.302
2019-09-30,1.283
2019-10-31,1.488
2019-11-30,1.436
2019-12-31,1.565
2020-01-31,1.213
2020-02-29,0.631
2020-03-31,0.047
2020-04-30,0.389
2020-05-31,0.542
2020-06-30,0.646
2020-07-31,0.768
2020-08-31,0.927
2020-09-30,0.734
2020-10-31,0.649
2020-11-30,0.918
2020-12-31,1.063
2021-01-31,0.912
2021-02-28,1.143
2021-03-31,1.263
2021-04-30,1.396
2021-05-31,1.427
2021-06-30,1.466
2021-07-31,1.416
2021-08-31,1.441
2021-09-30,1.298
2021-10-31,1.791
2021-11-30,1.702
2021-12-31,2.037
2022-01-31,1.612
2022-02-28,1.611
2022-03-31,1.67
2022-04-30,1.211
2022-05-31,1.439
2022-06-30,0.916
2022-07-31,1.067
2022-08-31,0.926
2022-09-30,0.666
2022-10-31,0.752
2022-11-30,0.936
2022-12-31,0.784
2023-01-31,0.972
2023-02-28,1.092
2023-03-31,2.007
2023-04-30,1.639
2023-05-31,1.386
2023-06-30,1.433
2023-07-31,1.288
2023-08-31,0.962
2023-09-30,0.963
2023-10-31,0.952
2023-11-30,0.854
2023-12-31,0.732
2024-01-31,0.759
2024-02-29,0.703
2024-03-31,0.789
2024-04-30,0.608
2024-05-31,0.706
2024-06-30,0.713
2024-07-31,0.726
2024-08-31,0.729
2024-09-30,0.956
2024-10-31,0.735
2024-11-30,0.857
2024-12-31,0.593
2025-01-31,0.874
2025-02-28,0.721
2025-03-31,0.582
2025-04-30,0.971
2025-05-31,1.28
2025-06-30,2.212
2025-07-31,1.975
2025-08-31,2.471
2025-09-30,4.102
2025-10-31,3.965
2025-11-30,3.413
2025-12-31,4.068
2026-01-31,4.189
2026-02-28,5.17
