Date,0
2019-02-28,1.08
2019-03-31,0.97
2019-04-30,0.913
2019-05-31,0.803
2019-06-30,0.845
2019-07-31,0.696
2019-08-31,0.797
2019-09-30,0.74
2019-10-31,0.896
2019-11-30,0.949
2019-12-31,1.048
2020-01-31,0.884
2020-02-29,0.649
2020-03-31,0.202
2020-04-30,0.459
2020-05-31,0.551
2020-06-30,0.659
2020-07-31,0.732
2020-08-31,0.778
2020-09-30,0.699
2020-10-31,0.641
2020-11-30,0.808
2020-12-31,0.871
2021-01-31,0.809
2021-02-28,0.952
2021-03-31,0.966
2021-04-30,1.084
2021-05-31,1.115
2021-06-30,1.145
2021-07-31,1.17
2021-08-31,1.191
2021-09-30,1.093
2021-10-31,1.394
2021-11-30,1.339
2021-12-31,1.467
2022-01-31,1.187
2022-02-28,1.166
2022-03-31,1.103
2022-04-30,0.787
2022-05-31,0.887
2022-06-30,0.532
2022-07-31,0.651
2022-08-31,0.495
2022-09-30,0.277
2022-10-31,0.278
2022-11-30,0.433
2022-12-31,0.319
2023-01-31,0.448
2023-02-28,0.415
2023-03-31,0.721
2023-04-30,0.551
2023-05-31,0.41
2023-06-30,0.388
2023-07-31,0.296
2023-08-31,0.141
2023-09-30,0.087
2023-10-31,0.033
2023-11-30,0.022
2023-12-31,0.018
2024-01-31,0.015
2024-02-29,-0.018
2024-03-31,0.071
2024-04-30,-0.062
2024-05-31,-0.02
2024-06-30,-0.014
2024-07-31,-0.013
2024-08-31,0.002
2024-09-30,0.134
2024-10-31,-0.012
2024-11-30,0.021
2024-12-31,-0.112
2025-01-31,0.024
2025-02-28,0.023
2025-03-31,0.018
2025-04-30,0.192
2025-05-31,0.261
2025-06-30,0.57
2025-07-31,0.438
2025-08-31,0.667
2025-09-30,1.103
2025-10-31,1.106
2025-11-30,0.954
2025-12-31,1.126
2026-01-31,1.109
2026-02-28,1.428
