Date,0
2019-02-28,2.022
2019-03-31,1.705
2019-04-30,1.584
2019-05-31,1.328
2019-06-30,1.464
2019-07-31,1.171
2019-08-31,1.343
2019-09-30,1.246
2019-10-31,1.525
2019-11-30,1.611
2019-12-31,1.801
2020-01-31,1.458
2020-02-29,1.03
2020-03-31,0.269
2020-04-30,0.695
2020-05-31,0.852
2020-06-30,1.026
2020-07-31,1.184
2020-08-31,1.269
2020-09-30,1.129
2020-10-31,1.035
2020-11-30,1.383
2020-12-31,1.517
2021-01-31,1.408
2021-02-28,1.682
2021-03-31,1.707
2021-04-30,1.923
2021-05-31,1.979
2021-06-30,2.036
2021-07-31,2.08
2021-08-31,2.115
2021-09-30,1.915
2021-10-31,2.605
2021-11-30,2.512
2021-12-31,2.762
2022-01-31,2.125
2022-02-28,2.088
2022-03-31,1.978
2022-04-30,1.278
2022-05-31,1.46
2022-06-30,0.802
2022-07-31,1.001
2022-08-31,0.743
2022-09-30,0.392
2022-10-31,0.394
2022-11-30,0.649
2022-12-31,0.475
2023-01-31,0.686
2023-02-28,0.629
2023-03-31,1.176
2023-04-30,0.855
2023-05-31,0.627
2023-06-30,0.593
2023-07-31,0.441
2023-08-31,0.207
2023-09-30,0.125
2023-10-31,0.047
2023-11-30,0.031
2023-12-31,0.026
2024-01-31,0.021
2024-02-29,-0.025
2024-03-31,0.103
2024-04-30,-0.088
2024-05-31,-0.029
2024-06-30,-0.02
2024-07-31,-0.018
2024-08-31,0.003
2024-09-30,0.195
2024-10-31,-0.018
2024-11-30,0.03
2024-12-31,-0.16
2025-01-31,0.035
2025-02-28,0.034
2025-03-31,0.025
2025-04-30,0.289
2025-05-31,0.396
2025-06-30,0.931
2025-07-31,0.703
2025-08-31,1.112
2025-09-30,2.177
2025-10-31,2.184
2025-11-30,1.733
2025-12-31,2.08
2026-01-31,2.01
2026-02-28,2.785
