Date,QQQ,SPY,URA,GLD,SCHD,VDC,SCHP,CIBR,VOO,COPX,VT,VGK,BND,SMH,VWO,SLV,BIL,ITA,ROBO,ARMY.PA,BBJP
2015-01-31,93.0902099609375,165.62379455566406,14.240251541137695,123.44999694824219,8.950421333312988,93.75306701660156,20.643465042114258,,151.24594116210938,14.907729148864746,46.48889923095703,36.80144119262695,61.441078186035156,23.50808334350586,28.919584274291992,16.540000915527344,74.56675720214844,51.036190032958984,24.204648971557617,,
2015-02-28,99.81187438964844,174.93263244628906,15.522010803222656,116.16000366210938,9.418686866760254,97.7632827758789,20.37028694152832,,159.68475341796875,17.644886016845703,49.255916595458984,39.04389572143555,60.63822937011719,25.398357391357422,30.266368865966797,15.869999885559082,74.56675720214844,55.01524353027344,25.665693283081055,,
2015-03-31,97.45730590820312,172.1851806640625,14.493785858154297,113.66000366210938,9.197697639465332,96.4493179321289,20.27431297302246,,157.17645263671875,16.5695743560791,48.658050537109375,38.092018127441406,60.96876907348633,24.653837203979492,29.644304275512695,15.930000305175781,74.56675720214844,55.441341400146484,25.93842315673828,,
2015-04-30,99.3307876586914,173.87843322753906,16.53615379333496,113.47000122070312,9.267711639404297,95.34801483154297,20.410905838012695,,158.75494384765625,19.52667999267578,49.89839172363281,39.70787048339844,60.77164077758789,24.725170135498047,31.84206771850586,15.430000305175781,74.55049896240234,53.793060302734375,25.909202575683594,,
2015-05-31,101.56420135498047,176.11387634277344,15.437499046325684,114.0999984741211,9.314388275146484,96.4645004272461,20.193098068237305,,160.7404327392578,17.79151725769043,50.064308166503906,39.820281982421875,60.469764709472656,26.664487838745117,30.710554122924805,15.989999771118164,74.53414916992188,54.446990966796875,25.94036865234375,,
2015-06-30,99.04122924804688,172.53660583496094,12.986656188964844,112.37000274658203,9.005946159362793,94.8543701171875,20.012197494506836,,157.6107940673828,16.789525985717773,48.9527473449707,38.517066955566406,59.79719543457031,24.328392028808594,29.926471710205078,15.029999732971191,74.53414916992188,53.46745300292969,25.500112533569336,,
2015-07-31,103.55529022216797,176.43411254882812,11.493614196777344,104.93000030517578,9.069453239440918,99.49491119384766,20.09712028503418,18.94161033630371,161.0411376953125,13.710223197937012,49.19941329956055,39.5445671081543,60.32290267944336,23.249507904052734,28.05240249633789,14.079999923706055,74.53414916992188,52.97378158569336,24.25335121154785,,
2015-08-31,96.48818969726562,165.680419921875,11.197823524475098,108.81999969482422,8.58728313446045,93.95055389404297,19.8903865814209,16.93737030029297,151.15916442871094,12.683791160583496,45.93695068359375,36.768882751464844,60.174400329589844,22.090373992919922,25.285234451293945,13.989999771118164,74.53414916992188,50.927364349365234,22.879968643188477,,
2015-09-30,94.3584213256836,161.45291137695312,9.789290428161621,106.86000061035156,8.525799751281738,93.91844940185547,19.812854766845703,16.33191680908203,147.4322052001953,10.362093925476074,44.23229217529297,35.254051208496094,60.66161346435547,22.23749542236328,24.556594848632812,13.869999885559082,74.50155639648438,49.03933334350586,21.652690887451172,,
2015-10-31,105.08689880371094,175.18601989746094,10.437214851379395,109.30000305175781,9.272842407226562,99.37879943847656,19.875614166259766,17.07212257385254,159.8922882080078,12.317206382751465,47.455135345458984,37.33287048339844,60.67941665649414,24.167896270751953,25.855287551879883,14.800000190734863,74.48526763916016,53.1866569519043,23.425424575805664,,
2015-11-30,105.72667694091797,175.82640075683594,9.648439407348633,101.91999816894531,9.298931121826172,98.47260284423828,19.84977912902832,17.6889591217041,160.5719451904297,10.280632972717285,47.41514587402344,36.86691665649414,60.44078063964844,24.87674903869629,25.261600494384766,13.4399995803833,74.50155639648438,53.95586395263672,24.204648971557617,,
2015-12-31,104.04060363769531,172.7876739501953,10.050942420959473,101.45999908447266,9.210484504699707,100.66226959228516,19.66741371154785,16.951723098754883,157.78082275390625,9.734834671020508,46.379581451416016,35.9028434753418,60.334312438964844,24.268543243408203,24.393423080444336,13.1899995803833,74.48526763916016,53.27857971191406,23.638647079467773,,
2016-01-31,96.85092163085938,164.18515014648438,9.167266845703125,106.94999694824219,9.000285148620605,100.66226959228516,19.974668502807617,15.01411247253418,150.03236389160156,8.251118659973145,43.65895462036133,33.9090461730957,61.058982849121094,22.647001266479492,22.991413116455078,13.59000015258789,74.50155639648438,49.31265640258789,21.473072052001953,,
2016-02-29,95.33488464355469,164.04957580566406,9.045129776000977,118.63999938964844,9.067166328430176,101.06779479980469,20.189376831054688,15.033204078674316,149.7200469970703,9.825507164001465,43.17599868774414,32.814979553222656,61.57854461669922,22.97039794921875,22.916837692260742,14.199999809265137,74.50155639648438,50.55199432373047,22.075761795043945,,
2016-03-31,101.8677978515625,175.08450317382812,10.446084976196289,117.63999938964844,9.6474027633667,106.03461456298828,20.555843353271484,16.1785945892334,160.01084899902344,11.630696296691895,46.61819076538086,35.120906829833984,62.12241744995117,25.08843231201172,25.8320255279541,14.680000305175781,74.50155639648438,52.82072067260742,24.04890251159668,,
2016-04-30,98.62147521972656,175.7745361328125,10.877147674560547,123.6500015258789,9.6305570602417,104.89839935302734,20.603979110717773,16.035419464111328,160.57095336914062,14.169506072998047,47.08689498901367,36.090858459472656,62.3727912902832,23.89504623413086,26.093486785888672,16.979999542236328,74.53414916992188,55.07110595703125,24.17588996887207,,
2016-05-31,102.9312515258789,178.7647247314453,9.892888069152832,116.05999755859375,9.765317916870117,105.78385925292969,20.441104888916016,16.61765480041504,163.38827514648438,11.960411071777344,47.393959045410156,35.9099006652832,62.36825180053711,25.91742515563965,25.249351501464844,15.1899995803833,74.53414916992188,56.04716491699219,24.752201080322266,,
2016-06-30,100.58646392822266,179.3861541748047,10.216184616088867,126.47000122070312,10.05018424987793,111.26461029052734,20.907508850097656,16.4119873046875,163.914794921875,12.702271461486816,47.30620193481445,34.446624755859375,63.62794876098633,25.967525482177734,26.492534637451172,17.860000610351562,74.51786804199219,56.59579086303711,24.45915985107422,,
2016-07-31,107.77921295166016,185.9285888671875,9.95754623413086,128.97999572753906,10.33636474609375,110.87067413330078,21.059289932250977,17.538280487060547,169.95289611816406,14.342604637145996,49.269493103027344,35.642581939697266,64.00908660888672,28.923660278320312,27.853639602661133,19.350000381469727,74.55049896240234,58.67062759399414,25.797380447387695,,
2016-08-31,108.9109878540039,186.15121459960938,9.864150047302246,124.77999877929688,10.302409172058105,110.29545593261719,20.970439910888672,17.940462112426758,170.15762329101562,13.064958572387695,49.4405517578125,35.886207580566406,63.80833435058594,30.158042907714844,28.07170867919922,17.719999313354492,74.55049896240234,58.98774719238281,26.276018142700195,,
2016-09-30,111.32178497314453,186.1619415283203,9.368428230285645,125.63999938964844,10.321342468261719,108.52481842041016,21.12962532043457,18.93992805480957,170.2069854736328,13.831544876098633,49.825477600097656,36.169212341308594,63.881187438964844,31.6429443359375,28.63896369934082,18.200000762939453,74.56675720214844,58.628902435302734,27.7353572845459,,
2016-10-31,109.6995849609375,182.93450927734375,8.707465171813965,121.94000244140625,10.16033935546875,107.67646789550781,21.002803802490234,18.586353302001953,167.1572723388672,14.45800495147705,48.8428840637207,34.892555236816406,63.28099822998047,31.096351623535156,28.730295181274414,16.969999313354492,74.58308410644531,59.178585052490234,26.95977783203125,,
2016-11-30,110.17778778076172,189.67349243164062,8.944549560546875,111.75,10.492105484008789,103.63294982910156,20.582536697387695,19.054597854614258,173.38511657714844,17.524354934692383,49.42424774169922,34.07610321044922,61.65226364135742,32.3671760559082,27.565868377685547,15.65999984741211,74.55049896240234,65.10233306884766,27.711915969848633,,
2016-12-31,111.4252700805664,193.51853942871094,9.925114631652832,109.61000061035156,10.725467681884766,106.9969711303711,20.580150604248047,18.672998428344727,176.97763061523438,16.58305549621582,50.320716857910156,35.75309371948242,61.85565185546875,32.89421844482422,27.362356185913086,15.109999656677246,74.56678009033203,64.06723022460938,28.039079666137695,,
2017-01-31,117.15263366699219,196.9814910888672,13.410856246948242,115.55000305175781,10.673774719238281,108.40238952636719,20.76028060913086,19.8830509185791,180.132568359375,20.471784591674805,51.8303337097168,36.812110900878906,61.97048568725586,34.179866790771484,28.937715530395508,16.6299991607666,74.59940338134766,64.91981506347656,29.830059051513672,,
2017-02-28,122.27814483642578,204.72120666503906,12.878743171691895,119.2300033569336,11.038100242614746,113.23359680175781,20.8353328704834,20.46080780029297,187.11480712890625,19.435344696044922,53.22446060180664,37.02839660644531,62.35257339477539,35.075225830078125,29.58774757385254,17.3700008392334,74.6369400024414,69.19646453857422,30.701082229614258,,
2017-03-31,124.75652313232422,204.97708129882812,11.837646484375,118.72000122070312,11.053787231445312,112.97136688232422,20.83908462524414,20.766902923583984,187.3615264892578,18.597896575927734,54.01032638549805,38.66885757446289,62.327964782714844,36.599639892578125,30.42949676513672,17.25,74.6239242553711,67.94922637939453,31.51338005065918,,
2017-04-30,128.15866088867188,207.01177978515625,10.148756980895996,120.7699966430664,11.081062316894531,114.19232177734375,20.925121307373047,20.432109832763672,189.31002807617188,17.735580444335938,54.88813400268555,40.176025390625,62.824073791503906,36.59504318237305,30.904470443725586,16.299999237060547,74.6794204711914,70.25193786621094,32.42354965209961,,
2017-05-31,133.15341186523438,209.9332733154297,9.932826042175293,120.62000274658203,11.27446460723877,116.70654296875,20.94468879699707,20.833866119384766,191.9687042236328,16.757179260253906,55.95639419555664,42.1480827331543,63.27024459838867,39.4831657409668,31.210922241210938,16.389999389648438,74.69085693359375,72.10235595703125,33.84263229370117,,
2017-06-30,130.06704711914062,211.27159118652344,10.164180755615234,118.0199966430664,11.263684272766113,114.1055679321289,20.748353958129883,20.64252281188965,193.1774444580078,17.3956298828125,56.30961608886719,41.931640625,63.30276107788086,37.586830139160156,31.476350784301758,15.710000038146973,74.76769256591797,72.06548309326172,33.54902648925781,,
2017-07-31,135.34942626953125,215.61407470703125,11.159004211425781,120.75,11.450994491577148,114.817626953125,20.857072830200195,20.37456512451172,197.16172790527344,20.84490203857422,57.80218505859375,43.11796569824219,63.690399169921875,39.41429138183594,33.15694046020508,15.899999618530273,74.7922592163086,75.52333068847656,35.506378173828125,,
2017-08-31,138.1560821533203,216.24322509765625,10.696296691894531,125.81999969482422,11.448501586914062,113.40972137451172,21.074098587036133,20.632953643798828,197.73590087890625,21.955968856811523,58.04400634765625,43.14838409423828,64.37061309814453,40.672386169433594,34.15140914916992,16.649999618530273,74.87737274169922,78.29878997802734,36.054443359375,,
2017-09-30,137.74815368652344,220.60035705566406,10.256721496582031,121.58000183105469,11.774550437927246,112.7348403930664,20.918516159057617,20.92672348022461,201.77407836914062,20.604450225830078,59.26734924316406,44.5335578918457,64.06883239746094,42.84880828857422,33.982322692871094,15.739999771118164,74.93140411376953,81.86870574951172,37.855201721191406,,
2017-10-31,144.0934295654297,225.7986297607422,9.207915306091309,120.66999816894531,12.199740409851074,111.07508850097656,20.974634170532227,21.38623809814453,206.4696044921875,21.218021392822266,60.51607894897461,44.739707946777344,64.05162048339844,46.655242919921875,34.809059143066406,15.789999961853027,74.98385620117188,82.98612213134766,39.80276870727539,,
2017-11-30,146.93455505371094,232.7003173828125,11.012479782104492,121.0999984741211,12.712987899780273,117.2667007446289,20.998950958251953,21.615991592407227,212.7826690673828,20.264495849609375,61.664215087890625,44.7168083190918,63.98334884643555,46.03078842163086,34.69208526611328,15.510000228881836,75.02483367919922,85.45542907714844,40.801021575927734,,
2017-12-31,147.82070922851562,235.5225067138672,11.846680641174316,123.6500015258789,12.96141529083252,119.67118072509766,21.20185089111328,22.147266387939453,215.5120391845703,23.037582397460938,62.64748001098633,45.401126861572266,64.32949829101562,45.5511360168457,35.977535247802734,15.989999771118164,75.08062744140625,86.64688873291016,40.44869613647461,,
2018-01-31,160.7654571533203,248.79632568359375,11.098883628845215,127.6500015258789,13.55160903930664,121.71980285644531,21.010601043701172,23.114355087280273,227.548828125,23.64405632019043,66.08100128173828,47.95709228515625,63.532997131347656,49.60281753540039,39.05730438232422,16.350000381469727,75.17923736572266,93.6206283569336,44.24687576293945,,
2018-02-28,158.68710327148438,239.7500457763672,10.02048110961914,125.0,12.789170265197754,112.66492462158203,20.819355010986328,23.842065811157227,219.07032775878906,22.911235809326172,63.145198822021484,45.00966262817383,62.87458801269531,49.616790771484375,36.964935302734375,15.460000038146973,75.24173736572266,93.44558715820312,41.721275329589844,,
2018-03-31,152.2145538330078,233.17835998535156,9.500959396362305,125.79000091552734,12.484170913696289,111.97740173339844,20.991470336914062,24.0095157623291,213.6644744873047,21.883596420288086,62.33757400512695,44.85154724121094,63.30619430541992,48.56428146362305,36.88761520385742,15.40999984741211,75.33963775634766,91.37446594238281,40.938148498535156,,
2018-04-30,152.9844512939453,234.38343811035156,10.500646591186523,124.58999633789062,12.34412956237793,107.82308959960938,20.989940643310547,24.76609992980957,214.40589904785156,21.841482162475586,62.60001754760742,45.81568908691406,62.76634979248047,45.24843215942383,35.866886138916016,15.380000114440918,75.41792297363281,88.7850112915039,39.411041259765625,,
2018-05-31,161.66317749023438,240.08116149902344,10.374701499938965,123.0999984741211,12.565651893615723,106.62200927734375,21.043045043945312,25.359872817993164,219.58688354492188,21.62247657775879,62.95560836791992,44.70500564575195,63.194461822509766,49.91950225830078,35.02674865722656,15.460000038146973,75.53092956542969,91.89605712890625,40.4193229675293,,
2018-06-30,163.51429748535156,241.4618377685547,10.130682945251465,118.6500015258789,12.65320110321045,111.48200988769531,21.177257537841797,25.271459579467773,221.25238037109375,20.316875457763672,62.58080291748047,44.15134048461914,63.31360626220703,47.814491271972656,33.349143981933594,15.149999618530273,75.64326477050781,89.04178619384766,39.156524658203125,,39.879093170166016
2018-07-31,168.08677673339844,250.40707397460938,10.366830825805664,115.98999786376953,13.228231430053711,115.32622528076172,21.066675186157227,25.041545867919922,229.13552856445312,20.367412567138672,64.38050842285156,45.65373611450195,63.290348052978516,49.31407928466797,34.67678451538086,14.609999656677246,75.74830627441406,95.22708892822266,39.96902847290039,,39.928428649902344
2018-08-31,177.80331420898438,258.4000549316406,10.012609481811523,113.51000213623047,13.531143188476562,116.28105926513672,21.21030044555664,27.455652236938477,236.5132598876953,17.949939727783203,64.93492126464844,44.36372375488281,63.713645935058594,50.73448944091797,33.222694396972656,13.649999618530273,75.86837768554688,95.981201171875,41.750648498535156,,39.63241958618164
2018-09-30,177.30255126953125,259.9363708496094,10.477031707763672,112.76000213623047,13.699198722839355,117.00788116455078,21.00631332397461,27.321533203125,237.8759002685547,18.60695457458496,64.98641204833984,44.39374923706055,63.365840911865234,49.57487487792969,32.77560806274414,13.729999542236328,75.97459411621094,100.531005859375,40.96751403808594,,41.03023910522461
2018-10-31,162.0621337890625,241.9736785888672,9.453729629516602,115.1500015258789,12.890168190002441,118.99532318115234,20.69550323486328,23.88239097595215,221.6107635498047,16.27371597290039,59.904396057128906,40.887725830078125,62.819461822509766,43.525291442871094,30.265480041503906,13.40999984741211,76.10420227050781,89.05329895019531,35.55412673950195,,37.37944793701172
2018-11-30,161.6326904296875,246.4620819091797,9.870922088623047,115.54000091552734,13.324409484863281,121.30841064453125,20.78141212463379,24.380537033081055,225.78836059570312,16.627490997314453,60.94135665893555,40.611351013183594,63.21916198730469,45.05748748779297,31.728389739990234,13.319999694824219,76.2457046508789,89.18800354003906,36.19042205810547,,37.6919059753418
2018-12-31,147.63417053222656,224.7615203857422,9.227715492248535,121.25,12.240946769714355,110.34541320800781,20.90005111694336,22.472944259643555,205.81248474121094,15.824739456176758,56.531166076660156,38.64351272583008,64.40409088134766,41.42772674560547,30.66705894470215,14.520000457763672,76.38504791259766,80.39347839355469,31.986181259155273,,34.96367263793945
2019-01-31,160.9370880126953,242.75718688964844,10.042158126831055,124.75,12.981083869934082,116.34347534179688,21.217967987060547,24.862247467041016,222.11195373535156,17.708845138549805,61.047786712646484,41.22663497924805,65.11956787109375,45.846744537353516,33.62914276123047,15.050000190734863,76.51868438720703,90.45777130126953,35.848106384277344,,37.26477813720703
2019-02-28,165.75106811523438,250.62632751464844,9.781219482421875,123.98999786376953,13.507518768310547,118.70732116699219,21.18265151977539,27.050052642822266,229.33035278320312,18.85832405090332,62.7663459777832,42.53011703491211,65.06092834472656,49.04591369628906,33.5003547668457,14.630000114440918,76.6601333618164,97.25720977783203,37.911739349365234,,37.38066482543945
2019-03-31,172.25604248046875,255.162841796875,9.876105308532715,122.01000213623047,13.716815948486328,122.80265045166016,21.58690071105957,26.963685989379883,233.74635314941406,18.89289665222168,63.43461608886719,42.854164123535156,66.32232666015625,50.469871520996094,34.275840759277344,14.180000305175781,76.79424285888672,93.0937271118164,38.05913162231445,,37.61243438720703
2019-04-30,181.72889709472656,265.5867614746094,9.583539009094238,121.19999694824219,14.157600402832031,125.91472625732422,21.645784378051758,28.431821823120117,243.1759033203125,18.650901794433594,65.63668060302734,44.532840728759766,66.30596160888672,55.178428649902344,35.00974655151367,14.020000457763672,76.94210815429688,97.77687072753906,40.889251708984375,,38.125633239746094
2019-05-31,166.78135681152344,248.65000915527344,9.14073657989502,123.33000183105469,13.081877708435059,120.64612579345703,22.002010345458984,26.013723373413086,227.7392578125,15.902528762817383,61.71807861328125,42.0068244934082,67.51690673828125,46.62518310546875,32.775760650634766,13.649999618530273,77.10533905029297,94.19453430175781,35.37641906738281,,36.221832275390625
2019-06-30,179.44017028808594,265.95269775390625,9.690620422363281,133.1999969482422,14.035261154174805,126.67301940917969,22.1864070892334,27.460941314697266,243.66090393066406,18.170679092407227,65.6495361328125,44.67607498168945,68.35874938964844,52.29728698730469,34.53643035888672,14.329999923706055,77.2453384399414,100.21475982666016,39.248172760009766,,37.76142883300781
2019-07-31,183.6297149658203,269.97369384765625,8.79732894897461,133.2100067138672,14.26799488067627,129.66188049316406,22.267536163330078,28.488330841064453,247.2186737060547,16.615692138671875,65.6495361328125,43.512393951416016,68.46099853515625,55.5771369934082,33.911155700683594,15.210000038146973,77.38468933105469,100.71533966064453,37.548133850097656,,37.64554214477539
2019-08-31,180.14158630371094,265.4534912109375,8.45436954498291,143.75,14.082866668701172,131.7310791015625,22.76694107055664,27.1824893951416,243.1630401611328,14.45792293548584,64.26947021484375,42.7962532043457,70.35675811767578,54.309814453125,32.806766510009766,17.149999618530273,77.5158462524414,103.77029418945312,35.779319763183594,,37.38066482543945
2019-09-30,181.79513549804688,270.61871337890625,8.773402214050293,138.8699951171875,14.617568969726562,134.25083923339844,22.524473190307617,26.55740737915039,247.9588623046875,14.947135925292969,65.72996520996094,43.88762283325195,69.95736694335938,56.54542541503906,33.10560607910156,15.920000076293945,77.64131164550781,105.3945541381836,37.68571090698242,,39.30101776123047
2019-10-31,189.7578582763672,276.6005859375,8.669716835021973,142.42999267578125,14.81502914428711,133.63345336914062,22.510971069335938,27.44569206237793,253.37094116210938,15.270362854003906,67.5660629272461,45.574039459228516,70.1749496459961,60.51353073120117,34.41305923461914,16.920000076293945,77.76611328125,103.2369384765625,38.8157958984375,,40.67506790161133
2019-11-30,197.4799041748047,286.61309814453125,8.629837989807129,137.86000061035156,15.23397159576416,135.57998657226562,22.56551742553711,29.241474151611328,262.55810546875,15.838193893432617,69.29671478271484,46.163455963134766,70.14581298828125,63.086151123046875,34.58573532104492,15.920000076293945,77.85028839111328,108.60281372070312,40.46669006347656,,41.20481491088867
2019-12-31,205.15472412109375,294.9407043457031,8.90101432800293,142.89999389648438,15.581927299499512,139.1533203125,22.681730270385742,28.88184928894043,270.36566162109375,17.799823760986328,71.68933868408203,48.24687576293945,70.09346008300781,68.1281509399414,37.03055953979492,16.68000030517578,77.93716430664062,104.92086029052734,41.42486572265625,,41.553550720214844
2020-01-31,211.38818359375,294.8215637207031,8.12177562713623,149.3300018310547,15.307522773742676,138.42819213867188,23.162364959716797,29.941787719726562,270.2651062011719,15.320816040039062,70.57404327392578,46.756649017333984,71.48095703125,66.27812957763672,34.98209762573242,16.81999969482422,78.0309066772461,107.57599639892578,40.69499969482422,,40.48677444458008
2020-02-29,198.58349609375,271.48187255859375,7.7924041748046875,148.3800048828125,13.876310348510742,127.18891906738281,23.378646850585938,27.36408233642578,248.37445068359375,13.665221214294434,65.47547149658203,43.03523254394531,72.67293548583984,63.580169677734375,33.741363525390625,15.529999732971191,78.12307739257812,94.90972900390625,37.89388656616211,,37.08324432373047
2020-03-31,184.11502075195312,237.58157348632812,6.997097015380859,148.0500030517578,12.22740364074707,119.46704864501953,23.034189224243164,25.182584762573242,217.47315979003906,10.36279296875,55.80835723876953,35.868568420410156,71.63467407226562,56.43540573120117,27.98954200744629,13.050000190734863,78.2828598022461,68.36912536621094,33.13003158569336,,34.66182327270508
2020-04-30,211.68394470214844,267.7503967285156,8.700180053710938,158.8000030517578,13.768738746643066,128.26541137695312,23.659011840820312,28.104429244995117,245.27947998046875,12.622810363769531,61.593570709228516,38.1807975769043,73.61146545410156,64.4281005859375,30.175317764282227,13.979999542236328,78.26744842529297,74.02972412109375,38.23910140991211,,36.219661712646484
2020-05-31,225.65695190429688,280.5076599121094,8.997415542602539,162.91000366210938,14.277082443237305,131.00457763671875,23.77515411376953,31.964391708374023,256.8960876464844,13.621420860290527,64.80168151855469,40.41015625,74.10369110107422,67.945068359375,31.16809844970703,16.65999984741211,78.25379180908203,78.20745849609375,42.00678634643555,,38.8612060546875
2020-06-30,239.84327697753906,285.48223876953125,8.844115257263184,167.3699951171875,14.186545372009277,130.76393127441406,24.039499282836914,32.316707611083984,261.6283874511719,15.516824722290039,66.79187774658203,41.999263763427734,74.6010971069336,73.61559295654297,33.1869010925293,17.010000228881836,78.25379180908203,78.48005676269531,42.894466400146484,,38.82733917236328
2020-07-31,257.4635009765625,302.2948303222656,9.382096290588379,185.42999267578125,14.937678337097168,139.79510498046875,24.580215454101562,34.93803405761719,277.01617431640625,17.443233489990234,70.32788848876953,43.534698486328125,75.68568420410156,80.08103942871094,36.035560607910156,22.649999618530273,78.26234436035156,74.65896606445312,45.12351989746094,,38.285484313964844
2020-08-31,285.6421203613281,323.3940124511719,10.189070701599121,184.8300018310547,15.702519416809082,146.29090881347656,24.804508209228516,35.56400680541992,296.326904296875,19.536773681640625,74.551513671875,45.412288665771484,74.97294616699219,84.48930358886719,37.02421951293945,26.229999542236328,78.26234436035156,79.59014892578125,47.63859558105469,,41.01169204711914
2020-09-30,269.1358947753906,311.2850036621094,9.072348594665527,177.1199951171875,15.31049919128418,143.5817413330078,24.726680755615234,34.07099914550781,285.1960144042969,18.226110458374023,72.36601257324219,43.99681091308594,74.8990478515625,83.92562866210938,36.58148193359375,21.639999389648438,78.24520874023438,75.66511535644531,47.49065017700195,,41.773681640625
2020-10-31,260.9410400390625,303.52349853515625,8.81151008605957,176.1999969482422,15.368642807006836,140.2066650390625,24.564922332763672,32.612213134765625,277.9375305175781,18.9122314453125,70.88529968261719,41.613624572753906,74.48233032226562,84.28695678710938,37.0637092590332,21.989999771118164,78.25379180908203,72.1400375366211,47.5596923828125,,41.181026458740234
2020-11-30,290.2335205078125,336.53985595703125,9.642937660217285,166.6699981689453,17.39251136779785,151.28994750976562,24.83403968811035,37.78159713745117,308.36212158203125,23.697465896606445,79.6528549194336,48.43593978881836,75.3862075805664,100.50358581542969,40.23624038696289,21.049999237060547,78.24520874023438,88.27519989013672,55.27260971069336,,45.498939514160156
2020-12-31,304.46209716796875,349.00811767578125,12.57995891571045,178.36000061035156,17.92355728149414,154.26039123535156,25.14557647705078,43.476200103759766,319.908447265625,26.99464225769043,83.58099365234375,51.1859130859375,75.50119018554688,105.96272277832031,42.65017318725586,24.56999969482422,78.24778747558594,90.67801666259766,60.174259185791016,,47.959171295166016
2021-01-31,305.2577819824219,345.4515380859375,11.915266036987305,172.61000061035156,17.7614803314209,147.93637084960938,25.218482971191406,43.02557373046875,316.64141845703125,26.407800674438477,83.39141082763672,50.72708511352539,74.85057067871094,109.93595886230469,43.98644256591797,24.989999771118164,78.24778747558594,85.2786865234375,63.70229721069336,,47.53096389770508
2021-02-28,304.85028076171875,355.0570373535156,14.360685348510742,161.80999755859375,18.837343215942383,146.96957397460938,24.813430786132812,41.35038375854492,325.4001770019531,32.88082504272461,85.62128448486328,52.03561782836914,73.6921157836914,116.89276123046875,44.67586135864258,24.65999984741211,78.23925018310547,91.530029296875,64.43360137939453,,48.490150451660156
2021-03-31,310.08392333984375,371.1763916015625,15.452096939086914,159.9600067138672,20.521589279174805,158.9476318359375,24.772918701171875,40.96833419799805,340.2880554199219,31.61823844909668,88.0622787475586,53.761573791503906,72.75518798828125,118.15411376953125,44.35847473144531,22.700000762939453,78.2306900024414,99.98146057128906,62.76346206665039,,48.78133010864258
