Date,FX
2014-08-20,0.1290292590856552
2014-08-21,0.12902693450450897
2014-08-22,0.12903691828250885
2014-08-25,0.12903375923633575
2014-08-26,0.12903591990470886
2014-08-27,0.12902742624282837
2014-08-28,0.12903808057308197
2014-08-29,0.12903742492198944
2014-09-01,0.12903591990470886
2014-09-02,0.12903659045696259
2014-09-03,0.12903408706188202
2014-09-04,0.12903575599193573
2014-09-05,0.129035085439682
2014-09-08,0.1290355771780014
2014-09-09,0.12902893126010895
2014-09-10,0.12903426587581635
2014-09-11,0.12903225421905518
2014-09-12,0.129035085439682
2014-09-15,0.12902958691120148
2014-09-16,0.12902143597602844
2014-09-17,0.1290222704410553
2014-09-18,0.12902143597602844
2014-09-19,0.1290179342031479
2014-09-22,0.1290196031332016
2014-09-23,0.12900878489017487
2014-09-24,0.12901045382022858
2014-09-25,0.12900462746620178
2014-09-26,0.12897200882434845
2014-09-29,0.1288299560546875
2014-09-30,0.1287762075662613
2014-10-01,0.12879544496536255
2014-10-02,0.12881021201610565
2014-10-03,0.12882497906684875
2014-10-06,0.12889687716960907
2014-10-07,0.12895721197128296
2014-10-08,0.12895239889621735
2014-10-09,0.12893842160701752
2014-10-10,0.12893544137477875
2014-10-13,0.1289282888174057
2014-10-14,0.12889371812343597
2014-10-15,0.12892961502075195
2014-10-16,0.1289186328649521
2014-10-17,0.12891314923763275
2014-10-20,0.12891748547554016
2014-10-21,0.1289033591747284
2014-10-22,0.12894541025161743
2014-10-23,0.12893293797969818
2014-10-24,0.12891963124275208
2014-10-27,0.1289186328649521
2014-10-28,0.12891797721385956
2014-10-29,0.1289193034172058
2014-10-30,0.12896735966205597
2014-10-31,0.12894640862941742
2014-11-03,0.12895871698856354
2014-11-04,0.12897518277168274
2014-11-05,0.12900811433792114
2014-11-06,0.129007950425148
2014-11-07,0.12898948788642883
2014-11-10,0.1290014684200287
2014-11-11,0.1289685219526291
2014-11-12,0.12896835803985596
2014-11-13,0.1289680302143097
2014-11-14,0.1289626955986023
2014-11-17,0.12897168099880219
2014-11-18,0.12896403670310974
2014-11-19,0.1289585530757904
2014-11-20,0.12895788252353668
2014-11-21,0.12893792986869812
2014-11-24,0.12892113626003265
2014-11-25,0.1289389282464981
2014-11-26,0.12895072996616364
2014-11-27,0.128976508975029
2014-11-28,0.12899446487426758
2014-12-01,0.12896320223808289
2014-12-02,0.12894608080387115
2014-12-03,0.12896203994750977
2014-12-04,0.128975510597229
2014-12-05,0.1290164440870285
2014-12-08,0.12902094423770905
2014-12-09,0.1290186047554016
2014-12-10,0.12899380922317505
2014-12-11,0.12900330126285553
2014-12-12,0.1290116161108017
2014-12-15,0.1290072798728943
2014-12-16,0.12899480760097504
2014-12-17,0.12898050248622894
2014-12-18,0.1289341002702713
2014-12-19,0.12893642485141754
2014-12-22,0.12896902859210968
2014-12-23,0.12894307076931
2014-12-24,0.12892977893352509
2014-12-25,0.12883609533309937
2014-12-26,0.1288732886314392
2014-12-29,0.12884970009326935
2014-12-30,0.12890484929084778
2014-12-31,0.12892462313175201
2015-01-01,0.1289823353290558
2015-01-02,0.12894141674041748
2015-01-05,0.1289372593164444
2015-01-06,0.1289452463388443
2015-01-07,0.12897035479545593
2015-01-08,0.12896087765693665
2015-01-09,0.12895521521568298
2015-01-12,0.12898199260234833
2015-01-13,0.1289924830198288
2015-01-14,0.12898598611354828
2015-01-15,0.128976508975029
2015-01-16,0.12899348139762878
2015-01-19,0.12899963557720184
2015-01-20,0.12900462746620178
2015-01-21,0.12900479137897491
2015-01-22,0.12901844084262848
2015-01-23,0.12900029122829437
2015-01-26,0.12900079786777496
2015-01-27,0.12900295853614807
2015-01-28,0.12900413572788239
2015-01-29,0.12900513410568237
2015-01-30,0.1290062814950943
2015-02-02,0.12900479137897491
2015-02-03,0.12898366153240204
2015-02-04,0.12897168099880219
2015-02-05,0.1289956420660019
2015-02-06,0.12899763882160187
2015-02-09,0.1290031224489212
2015-02-10,0.12898282706737518
2015-02-11,0.12898017466068268
2015-02-12,0.12896236777305603
2015-02-13,0.12896785140037537
2015-02-16,0.12894922494888306
2015-02-17,0.12889404594898224
2015-02-18,0.1288997083902359
2015-02-19,0.12890185415744781
2015-02-20,0.12890584766864777
2015-02-23,0.12891200184822083
2015-02-24,0.12893426418304443
2015-02-25,0.1289324313402176
2015-02-26,0.12893609702587128
2015-02-27,0.12895072996616364
2015-03-02,0.12897999584674835
2015-03-03,0.1289600431919098
2015-03-04,0.12896303832530975
2015-03-05,0.12895654141902924
2015-03-06,0.1289331018924713
2015-03-09,0.1289224624633789
2015-03-10,0.12887926399707794
2015-03-11,0.12887512147426605
2015-03-12,0.12877188622951508
2015-03-13,0.12875662744045258
2015-03-16,0.12877239286899567
2015-03-17,0.12879909574985504
2015-03-18,0.12883228063583374
2015-03-19,0.1289065182209015
2015-03-20,0.12890368700027466
2015-03-23,0.12891913950443268
2015-03-24,0.12894341349601746
2015-03-25,0.12895821034908295
2015-03-26,0.12895771861076355
2015-03-27,0.1289750188589096
2015-03-30,0.12898847460746765
2015-03-31,0.1289563775062561
2015-04-01,0.12898816168308258
2015-04-02,0.12899696826934814
2015-04-03,0.12899132072925568
2015-04-06,0.12901128828525543
2015-04-07,0.12899430096149445
2015-04-08,0.12898515164852142
2015-04-09,0.12903141975402832
2015-04-10,0.12903942167758942
2015-04-13,0.12904009222984314
2015-04-14,0.1290377527475357
2015-04-15,0.12902742624282837
2015-04-16,0.1290106177330017
2015-04-17,0.12900978326797485
2015-04-20,0.12902159988880157
2015-04-21,0.12904025614261627
2015-04-22,0.12903974950313568
2015-04-23,0.12903842329978943
2015-04-24,0.12904092669487
2015-04-27,0.1290404200553894
2015-04-28,0.12903641164302826
2015-04-29,0.1290355771780014
2015-04-30,0.12903659045696259
2015-05-01,0.1290329247713089
2015-05-04,0.12902958691120148
2015-05-05,0.12899014353752136
2015-05-06,0.12902310490608215
2015-05-07,0.12900346517562866
2015-05-08,0.12898166477680206
2015-05-11,0.12897732853889465
2015-05-12,0.12900546193122864
2015-05-13,0.12901178002357483
2015-05-14,0.12901461124420166
2015-05-15,0.12901394069194794
2015-05-18,0.12902776896953583
2015-05-19,0.1290159523487091
2015-05-20,0.12900228798389435
2015-05-21,0.128996804356575
2015-05-22,0.12897934019565582
2015-05-25,0.12900562584400177
2015-05-26,0.12900978326797485
2015-05-27,0.12899348139762878
2015-05-28,0.12893077731132507
2015-05-29,0.12898749113082886
2015-06-01,0.12898865342140198
2015-06-02,0.12895572185516357
2015-06-03,0.12894724309444427
2015-06-04,0.12898465991020203
2015-06-05,0.12900711596012115
2015-06-08,0.12900112569332123
2015-06-09,0.12900778651237488
2015-06-10,0.12898217141628265
2015-06-11,0.128997802734375
2015-06-12,0.12898482382297516
2015-06-15,0.12899380922317505
2015-06-16,0.1289973109960556
2015-06-17,0.12900595366954803
2015-06-18,0.12900429964065552
2015-06-19,0.12900063395500183
2015-06-22,0.12901777029037476
2015-06-23,0.12902210652828217
2015-06-24,0.1289919763803482
2015-06-25,0.12899430096149445
2015-06-26,0.12901227176189423
2015-06-29,0.1289999634027481
2015-06-30,0.12900346517562866
2015-07-01,0.12901628017425537
2015-07-02,0.1290062814950943
2015-07-03,0.12900379300117493
2015-07-06,0.12899863719940186
2015-07-07,0.12898549437522888
2015-07-08,0.12894973158836365
2015-07-09,0.12900228798389435
2015-07-10,0.1290106177330017
2015-07-13,0.12902210652828217
2015-07-14,0.1290121078491211
2015-07-15,0.12901294231414795
2015-07-16,0.12902043759822845
2015-07-17,0.12902194261550903
2015-07-20,0.12903691828250885
2015-07-21,0.12901927530765533
2015-07-22,0.12902510166168213
2015-07-23,0.12902793288230896
2015-07-24,0.12902326881885529
2015-07-27,0.12902159988880157
2015-07-28,0.12901760637760162
2015-07-29,0.12902510166168213
2015-07-30,0.12902343273162842
2015-07-31,0.128987655043602
2015-08-03,0.12900546193122864
2015-08-04,0.12898482382297516
2015-08-05,0.1289760172367096
2015-08-06,0.12900929152965546
2015-08-07,0.12902294099330902
2015-08-10,0.12901394069194794
2015-08-11,0.12899813055992126
2015-08-12,0.12888507544994354
2015-08-13,0.12893809378147125
2015-08-14,0.1289648711681366
2015-08-17,0.12894640862941742
2015-08-18,0.128964364528656
2015-08-19,0.12896104156970978
2015-08-20,0.12899097800254822
2015-08-21,0.12899963557720184
2015-08-24,0.1290062814950943
2015-08-25,0.128987655043602
2015-08-26,0.12900811433792114
2015-08-27,0.12901844084262848
2015-08-28,0.12902793288230896
2015-08-31,0.1290414184331894
2015-09-01,0.1290329247713089
2015-09-02,0.1290345937013626
2015-09-03,0.12903375923633575
2015-09-04,0.1290377527475357
2015-09-07,0.12904074788093567
2015-09-08,0.12904158234596252
2015-09-09,0.12901677191257477
2015-09-10,0.12901045382022858
2015-09-11,0.12903858721256256
2015-09-14,0.12903925776481628
2015-09-15,0.1290345937013626
2015-09-16,0.1290399134159088
2015-09-17,0.12903492152690887
2015-09-18,0.12904058396816254
2015-09-21,0.12904107570648193
2015-09-22,0.12904107570648193
2015-09-23,0.1290414184331894
2015-09-24,0.1290414184331894
2015-09-25,0.12902893126010895
2015-09-28,0.12903675436973572
2015-09-29,0.12903791666030884
2015-09-30,0.12903858721256256
2015-10-01,0.12904025614261627
2015-10-02,0.12904092669487
2015-10-05,0.12904092669487
2015-10-06,0.1290339231491089
2015-10-07,0.12904092669487
2015-10-08,0.12904074788093567
2015-10-09,0.12904107570648193
2015-10-12,0.1290414184331894
2015-10-13,0.12904058396816254
2015-10-14,0.12904092669487
2015-10-15,0.12904074788093567
2015-10-16,0.12904107570648193
2015-10-19,0.1290414184331894
2015-10-20,0.12904074788093567
2015-10-21,0.12903308868408203
2015-10-22,0.12903724610805511
2015-10-23,0.12904025614261627
2015-10-26,0.12904074788093567
2015-10-27,0.12904058396816254
2015-10-28,0.12904009222984314
2015-10-29,0.12904025614261627
2015-10-30,0.12903974950313568
2015-11-02,0.1290399134159088
2015-11-03,0.12903907895088196
2015-11-04,0.12902958691120148
2015-11-05,0.1290329247713089
2015-11-06,0.12902776896953583
2015-11-09,0.12900462746620178
2015-11-10,0.12901028990745544
2015-11-11,0.1290159523487091
2015-11-12,0.12903308868408203
2015-11-13,0.129036083817482
2015-11-16,0.12903092801570892
2015-11-17,0.12903141975402832
2015-11-18,0.12902376055717468
2015-11-19,0.12902876734733582
2015-11-20,0.1290312558412552
2015-11-23,0.12903742492198944
2015-11-24,0.12903842329978943
2015-11-25,0.12903209030628204
2015-11-26,0.12903541326522827
2015-11-27,0.12903541326522827
2015-11-30,0.12903308868408203
2015-12-01,0.128998801112175
2015-12-02,0.12901410460472107
2015-12-03,0.1290377527475357
2015-12-04,0.12904225289821625
2015-12-07,0.12904092669487
2015-12-08,0.12903308868408203
2015-12-09,0.12903942167758942
2015-12-10,0.12903042137622833
2015-12-11,0.12903942167758942
2015-12-14,0.12903891503810883
2015-12-15,0.12904123961925507
2015-12-16,0.12902826070785522
2015-12-17,0.129036083817482
2015-12-18,0.1289956420660019
2015-12-21,0.12899629771709442
2015-12-22,0.12899963557720184
2015-12-23,0.1290004551410675
2015-12-24,0.1290280967950821
2015-12-25,0.12901711463928223
2015-12-28,0.12902559340000153
2015-12-29,0.1290270984172821
2015-12-30,0.1290312558412552
2015-12-31,0.12902043759822845
2016-01-01,0.12903042137622833
2016-01-04,0.12902610003948212
2016-01-05,0.12901128828525543
2016-01-06,0.1290137767791748
2016-01-07,0.12899629771709442
2016-01-08,0.12895305454730988
2016-01-11,0.1288289576768875
2016-01-12,0.12881800532341003
2016-01-13,0.1288384199142456
2016-01-14,0.12886829674243927
2016-01-15,0.12851223349571228
2016-01-18,0.12833181023597717
2016-01-19,0.12818573415279388
2016-01-20,0.12784846127033234
2016-01-21,0.1279011219739914
2016-01-22,0.12801261246204376
2016-01-25,0.12824837863445282
2016-01-26,0.12830349802970886
2016-01-27,0.12831979990005493
2016-01-28,0.12832951545715332
2016-01-29,0.12831354141235352
2016-02-01,0.12848137319087982
2016-02-02,0.12855270504951477
2016-02-03,0.1283165067434311
2016-02-04,0.12834498286247253
2016-02-05,0.12840266525745392
2016-02-08,0.12838058173656464
2016-02-09,0.12833017110824585
2016-02-10,0.1283041536808014
2016-02-11,0.12834252417087555
2016-02-12,0.12836509943008423
2016-02-15,0.12840399146080017
2016-02-16,0.1284496784210205
2016-02-17,0.12836064398288727
2016-02-18,0.1284315288066864
2016-02-19,0.12855948507785797
2016-02-22,0.12866303324699402
2016-02-23,0.1287200152873993
2016-02-24,0.12872979044914246
2016-02-25,0.12872283160686493
2016-02-26,0.1286943256855011
2016-02-29,0.1285971850156784
2016-03-01,0.1286158710718155
2016-03-02,0.12866419553756714
2016-03-03,0.12865376472473145
2016-03-04,0.12872199714183807
2016-03-07,0.12883293628692627
2016-03-08,0.12877918779850006
2016-03-09,0.12877553701400757
2016-03-10,0.1287730485200882
2016-03-11,0.1288178414106369
2016-03-14,0.12887993454933167
2016-03-15,0.12889836728572845
2016-03-16,0.12887942790985107
2016-03-17,0.12889206409454346
2016-03-18,0.12893210351467133
2016-03-21,0.12896104156970978
2016-03-22,0.12898315489292145
2016-03-23,0.12898017466068268
2016-03-24,0.12894557416439056
2016-03-25,0.1288895606994629
2016-03-28,0.1289188116788864
2016-03-29,0.12891414761543274
2016-03-30,0.12893742322921753
2016-03-31,0.1289706826210022
2016-04-01,0.12893326580524445
2016-04-04,0.12896519899368286
2016-04-05,0.12897634506225586
2016-04-06,0.12893177568912506
2016-04-07,0.12892945110797882
2016-04-08,0.12888623774051666
2016-04-11,0.12889304757118225
2016-04-12,0.1289474070072174
2016-04-13,0.12895654141902924
2016-04-14,0.12893161177635193
2016-04-15,0.12892413139343262
2016-04-18,0.12894989550113678
2016-04-19,0.1289500594139099
2016-04-20,0.12894657254219055
2016-04-21,0.128935769200325
2016-04-22,0.128909170627594
2016-04-25,0.12892495095729828
2016-04-26,0.1289341002702713
2016-04-27,0.12893658876419067
2016-04-28,0.12891913950443268
2016-04-29,0.1289050132036209
2016-05-02,0.1289171427488327
2016-05-03,0.12887677550315857
2016-05-04,0.12883144617080688
2016-05-05,0.1288294643163681
2016-05-06,0.1288468837738037
2016-05-09,0.12885750830173492
2016-05-10,0.12880870699882507
2016-05-11,0.1288410723209381
2016-05-12,0.12885934114456177
2016-05-13,0.12886099517345428
2016-05-16,0.12880058586597443
2016-05-17,0.1288072168827057
2016-05-18,0.1288394182920456
2016-05-19,0.12877504527568817
2016-05-20,0.12874868512153625
2016-05-23,0.12873028218746185
2016-05-24,0.1287456899881363
2016-05-25,0.12872911989688873
2016-05-26,0.12879163026809692
2016-05-27,0.12877370417118073
2016-05-30,0.1287703961133957
2016-05-31,0.12872695922851562
2016-06-01,0.12871918082237244
2016-06-02,0.128698468208313
2016-06-03,0.12868936359882355
2016-06-06,0.1287335902452469
2016-06-07,0.12873823940753937
2016-06-08,0.12876641750335693
2016-06-09,0.12886016070842743
2016-06-10,0.1288331001996994
2016-06-13,0.12882016599178314
2016-06-14,0.12881451845169067
2016-06-15,0.12884771823883057
2016-06-16,0.12886564433574677
2016-06-17,0.12888093292713165
2016-06-20,0.1288711279630661
2016-06-21,0.12885186076164246
2016-06-22,0.12888175249099731
2016-06-23,0.12891216576099396
2016-06-24,0.1289208084344864
2016-06-27,0.12886564433574677
2016-06-28,0.12887345254421234
2016-06-29,0.12889422476291656
2016-06-30,0.12888674437999725
2016-07-01,0.12887261807918549
2016-07-04,0.1289028525352478
2016-07-05,0.12890003621578217
2016-07-06,0.12889371812343597
2016-07-07,0.12889255583286285
2016-07-08,0.12890085577964783
2016-07-11,0.1289045214653015
2016-07-12,0.1288953721523285
2016-07-13,0.1288922280073166
2016-07-14,0.1289314329624176
2016-07-15,0.12895572185516357
2016-07-18,0.12896403670310974
2016-07-19,0.12895654141902924
2016-07-20,0.12894441187381744
2016-07-21,0.12893658876419067
2016-07-22,0.128935769200325
2016-07-25,0.12891532480716705
2016-07-26,0.1289208084344864
2016-07-27,0.1289208084344864
2016-07-28,0.1289224624633789
2016-07-29,0.12892912328243256
2016-08-01,0.12889952957630157
2016-08-02,0.12885601818561554
2016-08-03,0.12886232137680054
2016-08-04,0.1288784295320511
2016-08-05,0.12893658876419067
2016-08-08,0.12894457578659058
2016-08-09,0.12891797721385956
2016-08-10,0.1289224624633789
2016-08-11,0.12892578542232513
2016-08-12,0.1289224624633789
2016-08-15,0.12891913950443268
2016-08-16,0.12891913950443268
2016-08-17,0.12895937263965607
2016-08-18,0.12896069884300232
2016-08-19,0.1289723515510559
2016-08-22,0.12895239889621735
2016-08-23,0.12897400557994843
2016-08-24,0.12897899746894836
2016-08-25,0.1289706826210022
2016-08-26,0.1289474070072174
2016-08-29,0.1289208084344864
2016-08-30,0.1289457380771637
2016-08-31,0.12890617549419403
2016-09-01,0.128926619887352
2016-09-02,0.12891414761543274
2016-09-05,0.12894241511821747
2016-09-06,0.12894922494888306
2016-09-07,0.1289474070072174
2016-09-08,0.1289415806531906
2016-09-09,0.12892912328243256
2016-09-12,0.12892413139343262
2016-09-13,0.12891100347042084
2016-09-14,0.12889887392520905
2016-09-15,0.12890584766864777
2016-09-16,0.12888923287391663
2016-09-19,0.12889088690280914
2016-09-20,0.12890584766864777
2016-09-21,0.12891581654548645
2016-09-22,0.1289474070072174
2016-09-23,0.1289457380771637
2016-09-26,0.12893326580524445
2016-09-27,0.12894406914710999
2016-09-28,0.12895072996616364
2016-09-29,0.12896403670310974
2016-09-30,0.1289505660533905
2016-10-03,0.12893909215927124
2016-10-04,0.1289474070072174
2016-10-05,0.12892745435237885
2016-10-06,0.12891332805156708
2016-10-07,0.12891581654548645
2016-10-10,0.1288975328207016
2016-10-11,0.12889422476291656
2016-10-12,0.1288859099149704
2016-10-13,0.12890750169754028
2016-10-14,0.12891332805156708
2016-10-17,0.12889088690280914
2016-10-18,0.12888674437999725
2016-10-19,0.12887759506702423
2016-10-20,0.12889587879180908
2016-10-21,0.1289045214653015
2016-10-24,0.1288859099149704
2016-10-25,0.1289108395576477
2016-10-26,0.12892413139343262
2016-10-27,0.12892994284629822
2016-10-28,0.12895405292510986
2016-10-31,0.1289590448141098
2016-11-01,0.12895072996616364
2016-11-02,0.12895072996616364
2016-11-03,0.12894657254219055
2016-11-04,0.1289474070072174
2016-11-07,0.12893742322921753
2016-11-08,0.12894324958324432
2016-11-09,0.12896236777305603
2016-11-10,0.12894241511821747
2016-11-11,0.1289341002702713
2016-11-14,0.12889936566352844
2016-11-15,0.12890252470970154
2016-11-16,0.12891249358654022
2016-11-17,0.12891414761543274
2016-11-18,0.12891481816768646
2016-11-21,0.12891748547554016
2016-11-22,0.128935769200325
2016-11-23,0.12893742322921753
2016-11-24,0.12892413139343262
2016-11-25,0.12893077731132507
2016-11-28,0.1289324313402176
2016-11-29,0.12893077731132507
2016-11-30,0.12892745435237885
2016-12-01,0.128935769200325
2016-12-02,0.12893909215927124
2016-12-05,0.12894076108932495
2016-12-06,0.12895572185516357
2016-12-07,0.1289457380771637
2016-12-08,0.128935769200325
2016-12-09,0.12893658876419067
2016-12-12,0.1288759410381317
2016-12-13,0.1288975328207016
2016-12-14,0.12892912328243256
2016-12-15,0.12889587879180908
2016-12-16,0.12886515259742737
2016-12-19,0.1287846565246582
2016-12-20,0.1287614405155182
2016-12-21,0.12877902388572693
2016-12-22,0.12885186076164246
2016-12-23,0.12883161008358002
2016-12-26,0.1288742870092392
2016-12-27,0.12886597216129303
2016-12-28,0.12886963784694672
2016-12-29,0.1289086639881134
2016-12-30,0.12894906103610992
2017-01-02,0.12894906103610992
2017-01-03,0.12890119850635529
2017-01-04,0.12892745435237885
2017-01-05,0.12894973158836365
2017-01-06,0.1289590448141098
2017-01-09,0.1289505660533905
2017-01-10,0.1289324313402176
2017-01-11,0.12895821034908295
2017-01-12,0.12895572185516357
2017-01-13,0.12896236777305603
2017-01-16,0.1289527267217636
2017-01-17,0.1289457380771637
2017-01-18,0.12894058227539062
2017-01-19,0.1289331018924713
2017-01-20,0.12891913950443268
2017-01-23,0.12890417873859406
2017-01-24,0.12892180681228638
2017-01-25,0.12891100347042084
2017-01-26,0.1289213001728058
2017-01-27,0.12891414761543274
2017-01-30,0.12889520823955536
2017-01-31,0.1288975328207016
2017-02-01,0.12890417873859406
2017-02-02,0.12888790667057037
2017-02-03,0.1288880705833435
2017-02-06,0.128908172249794
2017-02-07,0.12890684604644775
2017-02-08,0.1288997083902359
2017-02-09,0.12887826561927795
2017-02-10,0.12891298532485962
2017-02-13,0.12891000509262085
2017-02-14,0.12889455258846283
2017-02-15,0.12888839840888977
2017-02-16,0.12888523936271667
2017-02-17,0.1288822591304779
2017-02-20,0.1288590133190155
2017-02-21,0.12885434925556183
2017-02-22,0.12886182963848114
2017-02-23,0.128868967294693
2017-02-24,0.1288864016532898
2017-02-27,0.12886498868465424
2017-02-28,0.1288457214832306
2017-03-01,0.12883277237415314
2017-03-02,0.1288289576768875
2017-03-03,0.1288394182920456
2017-03-06,0.12882497906684875
2017-03-07,0.12879709899425507
2017-03-08,0.1287946105003357
2017-03-09,0.1287614405155182
2017-03-10,0.12878963351249695
2017-03-13,0.12879063189029694
2017-03-14,0.12878549098968506
2017-03-15,0.12874735891819
2017-03-16,0.12878067791461945
2017-03-17,0.12881037592887878
2017-03-20,0.12884025275707245
2017-03-21,0.12878216803073883
2017-03-22,0.12877388298511505
2017-03-23,0.12877222895622253
2017-03-24,0.1287415474653244
2017-03-27,0.12876790761947632
2017-03-28,0.12874652445316315
2017-03-29,0.1287378966808319
2017-03-30,0.12871834635734558
2017-03-31,0.12869897484779358
2017-04-03,0.128698468208313
2017-04-04,0.1286802589893341
2017-04-05,0.1286979764699936
2017-04-06,0.1287231594324112
2017-04-07,0.12870675325393677
2017-04-10,0.1287284642457962
2017-04-11,0.12870179116725922
2017-04-12,0.12869814038276672
2017-04-13,0.12869583070278168
2017-04-14,0.12865078449249268
2017-04-17,0.1286545991897583
2017-04-18,0.12867511808872223
2017-04-19,0.12863722443580627
2017-04-20,0.1286430060863495
2017-04-21,0.12862397730350494
2017-04-24,0.12861785292625427
2017-04-25,0.1285586655139923
2017-04-26,0.12852314114570618
2017-04-27,0.12853486835956573
2017-04-28,0.12853321433067322
2017-05-01,0.12858693301677704
2017-05-02,0.12855948507785797
2017-05-03,0.12852677702903748
2017-05-04,0.12851983308792114
2017-05-05,0.12849143147468567
2017-05-08,0.12848582863807678
2017-05-09,0.1284620463848114
2017-05-10,0.1284703016281128
2017-05-11,0.12843400239944458
2017-05-12,0.12838272750377655
2017-05-15,0.12832143902778625
2017-05-16,0.1284274011850357
2017-05-17,0.12841586768627167
2017-05-18,0.12844224274158478
2017-05-19,0.12848301231861115
2017-05-22,0.128498375415802
2017-05-23,0.12845776975154877
2017-05-24,0.12841784954071045
2017-05-25,0.12840630114078522
2017-05-26,0.12836162745952606
2017-05-29,0.12834252417087555
2017-05-30,0.1283021867275238
2017-05-31,0.12833477556705475
2017-06-01,0.12834829092025757
2017-06-02,0.1283556967973709
2017-06-05,0.12837332487106323
2017-06-06,0.12833181023597717
2017-06-07,0.12831534445285797
2017-06-08,0.12830382585525513
2017-06-09,0.1282626837491989
2017-06-12,0.128269761800766
