Date,ROBO,VWO,SCHP,URA,QQQ,SLV,ITA,VOO,SMH,VT,VDC,BBJP,BND,ARMY.PA,GLD,SCHD,VGK,SPY,BIL,COPX,CIBR
2018-05-31,40.41933059692383,35.0267448425293,21.043052673339844,10.374701499938965,161.66319274902344,15.460000038146973,91.89604949951172,219.58685302734375,49.91950225830078,62.95561218261719,106.62201690673828,,63.19447326660156,,123.0999984741211,12.565650939941406,44.70500183105469,240.0811309814453,75.53092193603516,21.62247657775879,25.359867095947266
2018-06-30,39.15652847290039,33.34914779663086,21.17725944519043,10.130683898925781,163.5142822265625,15.149999618530273,89.04177856445312,221.25234985351562,47.814483642578125,62.58078384399414,111.48201751708984,39.879093170166016,63.31359100341797,,118.6500015258789,12.653202056884766,44.151344299316406,241.46180725097656,75.64325714111328,20.31687355041504,25.27146339416504
2018-07-31,39.96902847290039,34.67679214477539,21.06667137145996,10.36683177947998,168.08677673339844,14.609999656677246,95.22708892822266,229.1355743408203,49.3140754699707,64.3805160522461,115.32620239257812,39.92842483520508,63.290348052978516,,115.98999786376953,13.228226661682129,45.65373229980469,250.40708923339844,75.74829864501953,20.367414474487305,25.041547775268555
2018-08-31,41.750648498535156,33.22270202636719,21.210302352905273,10.012611389160156,177.80332946777344,13.649999618530273,95.98118591308594,236.51327514648438,50.734493255615234,64.93492889404297,116.281005859375,39.632415771484375,63.713653564453125,,113.51000213623047,13.531145095825195,44.36371994018555,258.40008544921875,75.86841583251953,17.949941635131836,27.45564842224121
2018-09-30,40.96751403808594,32.775604248046875,21.006303787231445,10.477033615112305,177.3025665283203,13.729999542236328,100.53101348876953,237.87594604492188,49.57487106323242,64.98641204833984,117.00786590576172,41.03023910522461,63.36581039428711,,112.76000213623047,13.699197769165039,44.39373779296875,259.9364318847656,75.97460174560547,18.606952667236328,27.321535110473633
2018-10-31,35.55412673950195,30.26548194885254,20.695499420166016,9.453731536865234,162.0621337890625,13.40999984741211,89.05329132080078,221.6107635498047,43.52529525756836,59.90437698364258,118.99533081054688,37.37945556640625,62.81946563720703,,115.1500015258789,12.890169143676758,40.887718200683594,241.97372436523438,76.10423278808594,16.273714065551758,23.88239288330078
2018-11-30,36.19042205810547,31.72838592529297,20.78141212463379,9.870923042297363,161.6327362060547,13.319999694824219,89.1880111694336,225.78839111328125,45.0574836730957,60.941341400146484,121.30843353271484,37.69190979003906,63.219120025634766,,115.54000091552734,13.324407577514648,40.61136245727539,246.462158203125,76.2457504272461,16.627492904663086,24.380544662475586
2018-12-31,31.98617935180664,30.66707420349121,20.900054931640625,9.227715492248535,147.63414001464844,14.520000457763672,80.39347839355469,205.81246948242188,41.4277229309082,56.531158447265625,110.34542846679688,34.96367263793945,64.40409851074219,,121.25,12.240944862365723,38.64350128173828,224.76145935058594,76.38504028320312,15.82474136352539,22.472938537597656
2019-01-31,35.84810256958008,33.6291389465332,21.217979431152344,10.042156219482422,160.93710327148438,15.050000190734863,90.4577865600586,222.11196899414062,45.846744537353516,61.047794342041016,116.34346008300781,37.26478576660156,65.11959075927734,,124.75,12.981085777282715,41.22663497924805,242.75718688964844,76.5186996459961,17.70884895324707,24.862245559692383
2019-02-28,37.9117317199707,33.50035095214844,21.18264389038086,9.781220436096191,165.7510528564453,14.630000114440918,97.25720977783203,229.33035278320312,49.04591369628906,62.766353607177734,118.70736694335938,37.38066482543945,65.0609130859375,,123.98999786376953,13.507518768310547,42.53010559082031,250.6263885498047,76.6601333618164,18.858325958251953,27.050046920776367
